source_row,material_id,origin,bader,white_line,pred_white_line,pred_full
205,mp-24972,scrape,1.9268490000000003,7133.653939393939,1.8299846671026019,1.849587699804203
259,mp-764984,scrape,1.7650431666666668,7131.52206060606,1.7890037691907903,1.826487826978175
260,mp-764984,scrape,1.7650431666666668,7133.653939393939,1.8299846671026019,1.8317598905479802
261,mp-764984,scrape,1.7650431666666668,7134.1869090909095,1.8105170316147559,1.7686689176423613
262,mp-764984,scrape,1.7650431666666668,7134.1869090909095,1.8105170316147559,1.811444238934523
307,mp-780755,scrape,1.2039469999999994,7134.1869090909095,1.8105170316147559,1.7359166838541666
352,mp-850870,scrape,1.9632264000000004,7133.12096969697,1.8350712500139783,1.8740255640168646
353,mp-850870,scrape,1.9632264000000004,7134.1869090909095,1.8105170316147559,1.8090065881717166
354,mp-850870,scrape,1.9632264000000004,7117.664848484848,1.7715888288780526,1.8803550240993863
355,mp-850870,scrape,1.9632264000000004,7134.1869090909095,1.8105170316147559,1.845050685935185
485,mp-780740,scrape,1.623173,7129.923151515151,1.7292194646891152,1.7294391587222222
487,mp-780752,scrape,1.9682716,7134.1869090909095,1.8105170316147559,1.8147728463779758
488,mp-780752,scrape,1.9682716,7134.1869090909095,1.8105170316147559,1.8089063252003958
489,mp-780752,scrape,1.9682716,7118.730787878788,1.769210141072166,1.7786238525853173
525,mp-781064,scrape,1.9632277000000002,7117.664848484848,1.7715888288780526,1.8721374840707066
526,mp-781064,scrape,1.9632277000000002,7134.1869090909095,1.8105170316147559,1.9073643112739906
527,mp-781064,scrape,1.9632277000000002,7128.857212121212,1.7060767332427373,1.5020532512579368
528,mp-781064,scrape,1.9632277000000002,7134.1869090909095,1.8105170316147559,1.8232621676805558
600,mp-997553,scrape,1.7271110000000003,7134.719878787879,1.777066226397775,1.8025109131689823
601,mp-640147,scrape,1.83189075,7132.05503030303,1.8107908789915363,1.7139687847743053
630,mp-780585,scrape,1.4193707500000001,7132.05503030303,1.8107908789915363,1.692076371543245
633,mp-780590,scrape,1.7002480000000002,7134.1869090909095,1.8105170316147559,1.8181525135119947
