source_row,material_id,origin,bader,white_line,pred_white_line,pred_full
4868,mp-629560,scrape,0.7336779999999999,7132.05503030303,1.7946235238290797,0.7283027945833334
6810,mp-540591,scrape,1.1550877499999994,7130.989090909091,1.7723575866615378,1.1094133362499994
6634,mp-18959,scrape,1.40367,7128.324242424243,1.7346301401966715,1.4773091356805548
350,mp-768004,scrape,1.8889798181818185,7133.653939393939,1.8129660783401653,1.8246819577671076
3832,mp-770395,scrape,1.6734460000000002,7134.1869090909095,1.802576815876135,1.7569653010287698
3073,mp-764514,scrape,1.582479,7121.928606060606,1.5309511950690817,1.493385875651455
451,mp-765423,scrape,1.774555333333333,7134.1869090909095,1.802576815876135,1.8193877755601855
4486,mp-765881,scrape,1.8903689999999997,7142.1814545454545,1.8686854550070655,1.828158485916668
6793,mp-683831,scrape,0.7892583333333333,7133.12096969697,1.8131930049800526,0.713412390972222
998,mp-780806,scrape,1.9619203333333333,7132.588,1.8059327521643451,1.8859014071775784
5908,mp-775686,scrape,1.889268666666667,7134.1869090909095,1.802576815876135,1.768257377972042
3866,mp-766973,scrape,1.6415789999999995,7135.785818181818,1.7089908453750469,1.8130528538611117
1824,mp-778784,scrape,1.9686031666666668,7133.653939393939,1.8129660783401653,1.9053525889156748
3053,mp-851277,scrape,1.7758099999999999,7129.923151515151,1.7597758942331485,1.639588155253969
4489,mp-623382,scrape,2.0721619999999996,7131.52206060606,1.7826085767990745,1.934841246876984
2686,mp-778646,scrape,1.7557140000000002,7133.653939393939,1.8129660783401653,1.9165719916994042
1644,mp-764718,scrape,1.8447792499999998,7134.719878787879,1.7808681651432345,1.7031205454398144
5300,mp-647840,scrape,0.7154240000000005,7132.588,1.8059327521643451,0.7236629269444443
4437,mp-769825,scrape,1.3514093333333335,7128.857212121212,1.7475645060879579,1.4844548122916663
261,mp-764984,scrape,1.7650431666666668,7134.1869090909095,1.802576815876135,1.7190893208133005
6646,mp-25688,scrape,1.4990785000000004,7129.923151515151,1.7597758942331485,1.4775572321666663
4967,mp-765116,scrape,1.41777175,7135.252848484849,1.748687620262917,1.5161150948194442
4929,mp-765502,scrape,1.4699369999999998,7132.05503030303,1.7946235238290797,1.78245147723831
1713,mp-769895,scrape,1.9038350000000008,7131.52206060606,1.7826085767990745,1.7648807530454704
437,mp-780854,scrape,1.71139325,7134.719878787879,1.7808681651432345,1.7560302116958406
1734,mp-765860,scrape,1.910583375,7133.12096969697,1.8131930049800526,1.7544706119936264
6444,mp-764497,scrape,1.7928215000000005,7129.390181818182,1.7549400507003918,1.842983390499999
2951,mp-776874,scrape,1.8660905,7129.923151515151,1.7597758942331485,1.8369771654747018
4623,mp-769856,scrape,1.8219550000000009,7133.12096969697,1.8131930049800526,1.7547267303223688
4727,mp-645796,scrape,1.9819622499999996,7129.390181818182,1.7549400507003918,1.7668797473055557
5621,mp-565688,scrape,1.7884395,7127.791272727272,1.7137450960116885,1.7060139561527785
4726,mp-645796,scrape,1.9819622499999996,7129.390181818182,1.7549400507003918,1.7721663451388894
5373,mp-649805,scrape,0.5890562499999996,7132.588,1.8059327521643451,0.6634511337499996
5557,mp-579278,scrape,1.4666835,7132.05503030303,1.7946235238290797,1.662959779331018
4836,mp-622785,scrape,0.8463262500000002,7143.780363636363,1.8349060452081714,0.9218290272777772
3798,mp-766752,scrape,1.848392857142857,7132.05503030303,1.7946235238290797,1.7462415269864817
3627,mp-767753,scrape,1.4449185,7132.05503030303,1.7946235238290797,1.2644092805787046
485,mp-780740,scrape,1.623173,7129.923151515151,1.7597758942331485,1.6964561669305556
2513,mp-24949,scrape,1.9728798749999998,7132.05503030303,1.7946235238290797,1.563688849829679
3615,mp-767743,scrape,1.705534,7142.1814545454545,1.8686854550070655,1.7081572356688595
