source_row,material_id,origin,bader,white_line,pred_white_line,pred_full
81,mp-769849,scrape,1.56342625,7733.057676767677,1.5179969441358474,1.5760551316747557
82,mp-769849,scrape,1.56342625,7733.586262626262,1.5187607258613793,1.5675043532567157
83,mp-769849,scrape,1.56342625,7733.586262626262,1.5187607258613793,1.5731230508766787
109,mp-19079,scrape,1.3352199999999999,7729.357575757575,1.4221752431972035,1.4093145107788467
113,mp-775845,scrape,1.4049245,7733.057676767677,1.5179969441358474,1.3952681494636756
137,mp-780856,scrape,1.5795568333333332,7730.414747474748,1.4467083669997645,1.5545989856428581
138,mp-780856,scrape,1.5795568333333332,7716.671515151515,1.4778573345917871,1.6923238843482895
139,mp-780856,scrape,1.5795568333333332,7733.586262626262,1.5187607258613793,1.5301334437777783
174,mp-782663,scrape,1.5773518333333338,7728.300404040404,1.4154841489884213,1.5512213394444445
175,mp-782663,scrape,1.5773518333333338,7726.186060606061,1.4344414019687166,1.5548852016388885
176,mp-782663,scrape,1.5773518333333338,7728.82898989899,1.4165556859377657,1.5717457908333337
210,mp-764992,scrape,1.391291310344828,7728.82898989899,1.4165556859377657,1.3473319210982906
211,mp-764992,scrape,1.391291310344828,7728.82898989899,1.4165556859377657,1.3552299572254274
212,mp-764992,scrape,1.391291310344828,7720.371616161616,1.318578302473852,1.4381819415918806
244,mp-18925,scrape,1.0634822499999999,7738.343535353535,1.4054968802558563,1.272973572685185
289,mvc-10891,scrape,1.47003525,7730.943333333334,1.4636490887049205,1.5037513885691391
317,mp-763622,scrape,1.4707433333333333,7734.114848484848,1.512445892706129,1.5048710456388892
318,mp-763622,scrape,1.4707433333333333,7733.586262626262,1.5187607258613793,1.509675672850885
349,mp-780001,scrape,1.5459008333333335,7729.357575757575,1.4221752431972035,1.58387121810119
350,mp-780001,scrape,1.5459008333333335,7732.000505050505,1.4977575222193769,1.549704744560186
381,mp-777714,scrape,1.54830025,7736.757777777778,1.4210980356061167,1.4632332654166667
382,mp-777714,scrape,1.54830025,7736.229191919192,1.439517920180623,1.4079038423611112
383,mp-777714,scrape,1.54830025,7737.814949494949,1.4024471144164747,1.4167599539027775
384,mp-777714,scrape,1.54830025,7735.700606060606,1.460634557877155,1.4269127294444441
513,mp-763412,scrape,1.5667069230769228,7733.057676767677,1.5179969441358474,1.5636719650773814
514,mp-763412,scrape,1.5667069230769228,7735.172020202021,1.4815586222680501,1.5667051789258237
515,mp-763412,scrape,1.5667069230769228,7732.529090909091,1.510579048005287,1.5469619436646826
516,mp-763412,scrape,1.5667069230769228,7732.529090909091,1.510579048005287,1.5550797260918798
517,mp-763412,scrape,1.5667069230769228,7735.172020202021,1.4815586222680501,1.5626133604192618
518,mp-763412,scrape,1.5667069230769228,7733.057676767677,1.5179969441358474,1.5638752411697194
519,mp-763412,scrape,1.5667069230769228,7733.057676767677,1.5179969441358474,1.5639647416602565
520,mp-763412,scrape,1.5667069230769228,7732.000505050505,1.4977575222193769,1.5437986568476805
521,mp-763412,scrape,1.5667069230769228,7732.000505050505,1.4977575222193769,1.5383518515691395
522,mp-763412,scrape,1.5667069230769228,7732.000505050505,1.4977575222193769,1.5383069387490844
623,mp-767821,scrape,1.5830664999999997,7734.114848484848,1.512445892706129,1.5139483611964284
624,mp-767821,scrape,1.5830664999999997,7734.114848484848,1.512445892706129,1.519755757355617
625,mp-767821,scrape,1.5830664999999997,7733.586262626262,1.5187607258613793,1.5463888032420636
626,mp-767821,scrape,1.5830664999999997,7733.586262626262,1.5187607258613793,1.5514123572678569
655,mp-771244,scrape,1.5638755384615384,7735.172020202021,1.4815586222680501,1.5662100204526859
656,mp-771244,scrape,1.5638755384615384,7735.700606060606,1.460634557877155,1.566771252454212
657,mp-771244,scrape,1.5638755384615384,7732.529090909091,1.510579048005287,1.5611356983962152
658,mp-771244,scrape,1.5638755384615384,7732.000505050505,1.4977575222193769,1.5411421553547018
659,mp-771244,scrape,1.5638755384615384,7735.700606060606,1.460634557877155,1.5668726641950548
660,mp-771244,scrape,1.5638755384615384,7732.000505050505,1.4977575222193769,1.5173946458205125
661,mp-771244,scrape,1.5638755384615384,7732.529090909091,1.510579048005287,1.5651136063351658
662,mp-771244,scrape,1.5638755384615384,7735.172020202021,1.4815586222680501,1.5699626802838835
663,mp-771244,scrape,1.5638755384615384,7732.529090909091,1.510579048005287,1.5554754256376686
664,mp-771244,scrape,1.5638755384615384,7732.529090909091,1.510579048005287,1.5637414186330891
665,mp-762472,scrape,1.5098503846153848,7731.471919191919,1.481389643263204,1.4927770571150796
666,mp-762472,scrape,1.5098503846153848,7731.471919191919,1.481389643263204,1.5013470735615084
667,mp-762472,scrape,1.5098503846153848,7733.057676767677,1.5179969441358474,1.5492951176974976
668,mp-762472,scrape,1.5098503846153848,7733.057676767677,1.5179969441358474,1.5508723424270452
669,mp-762472,scrape,1.5098503846153848,7734.643434343434,1.4995663433383455,1.5486233100982907
670,mp-762472,scrape,1.5098503846153848,7731.471919191919,1.481389643263204,1.5005797848333333
671,mp-762472,scrape,1.5098503846153848,7730.943333333334,1.4636490887049205,1.487704405430556
672,mp-762472,scrape,1.5098503846153848,7731.471919191919,1.481389643263204,1.4976121579067465
673,mp-762472,scrape,1.5098503846153848,7733.057676767677,1.5179969441358474,1.5426739015550979
674,mp-762472,scrape,1.5098503846153848,7731.471919191919,1.481389643263204,1.471748521626984
