source_row,material_id,origin,bader,white_line,pred_white_line,pred_full
5,mp-9173,scrape,2.4584017499999997,4988.4433131313135,2.267658454219999,2.2633853722620465
11,mp-978968,scrape,1.1953001666666667,4987.392323232323,2.25595937793119,1.7113490989934323
87,mp-756587,scrape,2.2940255,4986.8668282828285,2.2555625395210144,2.2712437852405025
88,mp-756587,scrape,2.2940255,4986.8668282828285,2.2555625395210144,2.2658668167072977
98,mp-776655,scrape,1.975377,4988.4433131313135,2.267658454219999,2.170259566577362
99,mp-776655,scrape,1.975377,4987.917818181818,2.2594465285271483,2.111512609716647
100,mp-776655,scrape,1.975377,4985.815838383838,2.2614929290664056,2.1868201212747227
110,mp-755300,scrape,1.3082376666666669,4990.545292929293,2.336195067717,1.9235886142244658
133,mp-1215,scrape,0.7893015000000003,4985.290343434343,2.268826382501781,1.6200535776723073
139,mp-430,scrape,2.4547207500000003,4987.917818181818,2.2594465285271483,2.1773033172169165
149,mp-30524,scrape,2.3805011666666664,4989.494303030303,2.300608872010835,2.283159057520241
150,mp-30524,scrape,2.3805011666666664,4988.4433131313135,2.267658454219999,2.2895835406654896
151,mp-30524,scrape,2.3805011666666664,4988.968808080808,2.281684945585439,2.294640767438703
153,mp-554278,scrape,2.65644525,4989.494303030303,2.300608872010835,2.371469298172887
154,mp-554278,scrape,2.65644525,4989.494303030303,2.300608872010835,2.3338612698948342
184,mp-2664,scrape,1.6818695000000004,4986.341333333334,2.2573368419773714,1.8543785663753665
229,mp-9172,scrape,2.5757425,4998.953212121212,2.313085029727646,2.242253570225523
538,mp-2931,scrape,2.62281875,4986.341333333334,2.2573368419773714,2.2727740214818684
555,mp-769947,scrape,2.103066,5001.055191919192,2.2246590855845927,2.2535760992934333
728,mp-25435,scrape,2.0547560000000002,4982.662868686869,2.304358463630872,2.017750623477618
743,mp-766163,scrape,2.355194,4984.239353535354,2.292527891877142,2.3246777829824827
744,mp-766168,scrape,2.343003625,4987.917818181818,2.2594465285271483,2.29920807015779
745,mp-766168,scrape,2.343003625,4988.4433131313135,2.267658454219999,2.3100472623592356
746,mp-766168,scrape,2.343003625,4984.239353535354,2.292527891877142,2.3228181191707025
747,mp-766168,scrape,2.343003625,4988.4433131313135,2.267658454219999,2.3156709924469956
844,mp-770474,scrape,2.2545243333333334,4985.290343434343,2.268826382501781,2.264673306387416
845,mp-770474,scrape,2.2545243333333334,4982.662868686869,2.304358463630872,2.2374652243401703
846,mp-770474,scrape,2.2545243333333334,4993.6982626262625,2.238133046152728,2.241198066627463
951,mp-977123,scrape,2.4523029999999997,4991.596282828283,2.331421280351668,2.336388344869427
955,mp-4019,scrape,2.648522,4984.764848484849,2.279605574910497,2.308638266286098
958,mp-21457,scrape,1.222574166666667,4985.815838383838,2.2614929290664056,1.711763052240928
964,mp-768409,scrape,2.12766275,4983.188363636364,2.3100141417116276,2.1109068210563167
1041,mp-769923,scrape,2.4079121249999997,4985.815838383838,2.2614929290664056,2.274652196406901
1046,mp-765900,scrape,2.259819833333333,4987.917818181818,2.2594465285271483,2.2812420418540786
1047,mp-765900,scrape,2.259819833333333,4988.4433131313135,2.267658454219999,2.271727549597722
1048,mp-765900,scrape,2.259819833333333,4988.4433131313135,2.267658454219999,2.2973213951504268
1049,mp-765900,scrape,2.259819833333333,4988.4433131313135,2.267658454219999,2.287992729546945
1050,mp-765900,scrape,2.259819833333333,4988.4433131313135,2.267658454219999,2.2853597067578124
1156,mp-23427,scrape,2.2596261666666666,4987.917818181818,2.2594465285271483,2.2605205979550975
1157,mp-23427,scrape,2.2596261666666666,4985.290343434343,2.268826382501781,2.3401491868650734
1285,mp-777945,scrape,2.2902485,4987.917818181818,2.2594465285271483,2.2659532645362197
1335,mp-778274,scrape,2.2304850000000003,4982.137373737374,2.2829910697883973,2.2825514899693586
1336,mp-778274,scrape,2.2304850000000003,4983.188363636364,2.3100141417116276,2.307137151181252
1337,mp-778274,scrape,2.2304850000000003,4984.239353535354,2.292527891877142,2.2874827500776815
1338,mp-778274,scrape,2.2304850000000003,4982.137373737374,2.2829910697883973,2.277463630990368
1339,mp-778274,scrape,2.2304850000000003,4983.188363636364,2.3100141417116276,2.3240555151760702
1417,mp-776361,scrape,2.1421371250000005,4993.172767676768,2.252305205508306,2.1418744457382113
1418,mp-776361,scrape,2.1421371250000005,4992.647272727273,2.2791422454949655,2.142094332486302
1446,mp-849730,scrape,2.2791949166666665,4988.968808080808,2.281684945585439,2.2577704037340913
1447,mp-849730,scrape,2.2791949166666665,4988.968808080808,2.281684945585439,2.3237095702131003
1460,mp-849331,scrape,2.1397164374999997,4992.647272727273,2.2791422454949655,2.1340675890970116
1461,mp-849331,scrape,2.1397164374999997,4984.764848484849,2.279605574910497,2.1305682522522056
1462,mp-849331,scrape,2.1397164374999997,4992.647272727273,2.2791422454949655,2.1398182224761118
1477,mp-14550,scrape,2.6505,4983.188363636364,2.3100141417116276,2.2440957544552282
1478,mp-14726,scrape,2.31348375,4992.121777777778,2.308747777112019,2.3155305103017514
1495,mp-33297,scrape,2.2775555,4986.341333333334,2.2573368419773714,2.246855982543099
1513,mp-33684,scrape,2.1438,4986.341333333334,2.2573368419773714,2.247364226717159
1533,mp-23335,scrape,2.2836633333333336,4987.917818181818,2.2594465285271483,2.2665762419310673
1534,mp-23335,scrape,2.2836633333333336,4986.8668282828285,2.2555625395210144,2.4125346387581703
1535,mp-504427,scrape,2.6461063333333334,4987.392323232323,2.25595937793119,2.316921444081084
1536,mp-504427,scrape,2.6461063333333334,4987.392323232323,2.25595937793119,2.3295980656482524
1537,mp-504427,scrape,2.6461063333333334,4987.917818181818,2.2594465285271483,2.3963410657421735
1554,mp-3488,scrape,2.6160695,4989.494303030303,2.300608872010835,2.3612281787784433
1555,mp-3488,scrape,2.6160695,4989.494303030303,2.300608872010835,2.3675540287556527
1556,mp-3488,scrape,2.6160695,4988.968808080808,2.281684945585439,2.393162693242864
1590,mp-37727,scrape,2.276862,4990.545292929293,2.336195067717,2.3255062824801827
1591,mp-37727,scrape,2.276862,4983.188363636364,2.3100141417116276,2.2728650900418783
1592,mp-37727,scrape,2.276862,4982.137373737374,2.2829910697883973,2.238627821564882
1593,mp-29260,scrape,2.664018,4985.290343434343,2.268826382501781,2.378549758522208
1636,mp-766437,scrape,2.1857473999999995,4988.4433131313135,2.267658454219999,2.2679195831987258
1637,mp-766437,scrape,2.1857473999999995,4984.764848484849,2.279605574910497,2.2580054029445664
1647,mp-25301,scrape,2.346641,4983.713858585858,2.304291809804894,2.247424427167359
1688,mp-559768,scrape,2.24760375,4982.662868686869,2.304358463630872,2.2545666569929566
1689,mp-559768,scrape,2.24760375,4982.662868686869,2.304358463630872,2.2507153319038147
1690,mp-559768,scrape,2.24760375,4983.188363636364,2.3100141417116276,2.2438474425994834
1816,mp-19369,scrape,2.3819425,4987.392323232323,2.25595937793119,2.2642556133304073
1818,mp-531661,scrape,2.317301666666667,4984.239353535354,2.292527891877142,2.32004324780516
1819,mp-531661,scrape,2.317301666666667,4984.239353535354,2.292527891877142,2.314747554549535
1820,mp-531661,scrape,2.317301666666667,4988.968808080808,2.281684945585439,2.3116920328923154
1821,mp-531661,scrape,2.317301666666667,4984.764848484849,2.279605574910497,2.3337340652845433
1822,mp-531661,scrape,2.317301666666667,4983.713858585858,2.304291809804894,2.312672541148858
1823,mp-531661,scrape,2.317301666666667,4983.188363636364,2.3100141417116276,2.3191947774244843
1824,mp-531661,scrape,2.317301666666667,4988.968808080808,2.281684945585439,2.2787864433167893
1825,mp-531661,scrape,2.317301666666667,4988.968808080808,2.281684945585439,2.3123520891260787
1826,mp-531661,scrape,2.317301666666667,4985.290343434343,2.268826382501781,2.3255920287877627
1827,mp-531661,scrape,2.317301666666667,4989.494303030303,2.300608872010835,2.30966950931432
1828,mp-531661,scrape,2.317301666666667,4984.764848484849,2.279605574910497,2.315424202865264
1829,mp-531661,scrape,2.317301666666667,4984.764848484849,2.279605574910497,2.323571269436226
1842,mp-2998,scrape,2.296215,4983.713858585858,2.304291809804894,2.211154597748401
1843,mp-5229,scrape,2.4698585,4986.341333333334,2.2573368419773714,2.232276059526313
1850,mp-3771,scrape,2.4609205000000003,4987.392323232323,2.25595937793119,2.230532062928854
1853,mp-13641,scrape,2.6230435,4985.290343434343,2.268826382501781,2.3113542427706264
1937,mp-530600,scrape,2.2480401904761904,4987.392323232323,2.25595937793119,2.2478074812068303
1938,mp-530600,scrape,2.2480401904761904,4986.8668282828285,2.2555625395210144,2.2692616406939865
1939,mp-530600,scrape,2.2480401904761904,4987.392323232323,2.25595937793119,2.248606911263496
1940,mp-530600,scrape,2.2480401904761904,4987.392323232323,2.25595937793119,2.242963805933168
1941,mp-530600,scrape,2.2480401904761904,4987.392323232323,2.25595937793119,2.2395642821913384
1942,mp-530600,scrape,2.2480401904761904,4987.392323232323,2.25595937793119,2.249573347825372
1943,mp-530600,scrape,2.2480401904761904,4987.392323232323,2.25595937793119,2.2659872934634486
1944,mp-530600,scrape,2.2480401904761904,4986.8668282828285,2.2555625395210144,2.2454746589931616
1945,mp-530600,scrape,2.2480401904761904,4987.917818181818,2.2594465285271483,2.24955152720505
1946,mp-3349,scrape,2.4409205000000003,4984.239353535354,2.292527891877142,2.29030969379954
1956,mp-531527,scrape,2.2229731,4988.968808080808,2.281684945585439,2.2717701311950327
1957,mp-531527,scrape,2.2229731,4988.968808080808,2.281684945585439,2.2543672489812456
1958,mp-531527,scrape,2.2229731,4988.4433131313135,2.267658454219999,2.2620049822219808
1959,mp-531527,scrape,2.2229731,4988.968808080808,2.281684945585439,2.26534329398465
1960,mp-531527,scrape,2.2229731,4988.968808080808,2.281684945585439,2.253980577067724
1995,mp-767402,scrape,2.282618,4988.4433131313135,2.267658454219999,2.3036678868834977
1996,mp-767402,scrape,2.282618,4987.917818181818,2.2594465285271483,2.3081477244892104
2022,mp-769560,scrape,2.251702,4988.4433131313135,2.267658454219999,2.2289283285930805
2062,mp-8294,scrape,2.524247,4994.749252525253,2.267598241106218,2.274672631435572
2066,mp-777983,scrape,2.266814846153846,4986.8668282828285,2.2555625395210144,2.2673296617773064
2089,mp-6457,scrape,2.643496,4984.239353535354,2.292527891877142,2.310820309469253
2109,mp-6539,scrape,2.32277375,4986.8668282828285,2.2555625395210144,2.3457573588872447
2110,mp-6539,scrape,2.32277375,4986.8668282828285,2.2555625395210144,2.2922065775742264
2114,mp-561256,scrape,2.7259585,4986.8668282828285,2.2555625395210144,2.355435490891072
2119,mp-6761,scrape,2.578748375,4983.188363636364,2.3100141417116276,2.4142757054294464
2154,mp-559208,scrape,2.5810079999999997,4984.764848484849,2.279605574910497,2.489295255071244
2169,mp-769458,scrape,1.9969210000000004,4979.509898989899,1.978183973036863,1.3508770678249093
2183,mp-630234,scrape,2.1926236666666665,4990.545292929293,2.336195067717,2.3124092800596094
2184,mp-630234,scrape,2.1926236666666665,4985.815838383838,2.2614929290664056,2.2291331087815904
2219,mp-779775,scrape,2.269335363636364,4990.545292929293,2.336195067717,2.26838329133661
2250,mp-767393,scrape,2.287464,4986.8668282828285,2.2555625395210144,2.276743880383677
2251,mp-767393,scrape,2.287464,4985.815838383838,2.2614929290664056,2.3350553582030584
2252,mp-767393,scrape,2.287464,4985.290343434343,2.268826382501781,2.2865434274499687
