source_row,material_id,origin,bader,white_line,pred_white_line,pred_full
43,mp-25558,scrape,1.9999694999999997,6562.999797979798,1.8673079423979317,1.9585396761706344
45,mp-554850,scrape,1.9816944999999997,6571.519717171717,1.907735499363343,2.0442121045615074
46,mp-554850,scrape,1.9816944999999997,6571.519717171717,1.907735499363343,2.037551965047619
48,mp-565203,scrape,1.83269025,6559.804828282829,1.8099572801993373,1.8104281959305555
49,mp-565203,scrape,1.83269025,6559.804828282829,1.8099572801993373,1.8823706908440174
81,mp-765028,scrape,1.378228,6556.077363636364,1.5993460798520605,1.5470647787571212
138,mp-652534,scrape,1.9247266666666671,6559.272333333333,1.7754797649471135,1.884702061527777
141,mp-782718,scrape,1.8384775,6558.207343434344,1.7054437642210079,1.8091442308002141
277,mp-776807,scrape,1.8895929999999996,6560.869818181818,1.8655453686173868,1.9325900935873017
278,mp-776807,scrape,1.8895929999999996,6560.869818181818,1.8655453686173868,1.942271706448413
482,mp-780711,scrape,1.8635232499999999,6560.869818181818,1.8655453686173868,1.8805122149642863
483,mp-780711,scrape,1.8635232499999999,6561.402313131313,1.8815552574475172,1.9225103261554242
659,mp-566876,scrape,1.9104419999999998,6566.194767676768,1.7626447957286846,1.8068558697777768
683,mp-640524,scrape,1.575068,6557.674848484849,1.673416103828992,1.5474414364184972
923,mp-643577,scrape,1.5253120000000004,6555.5448686868685,1.582682739404663,1.5344592454859591
924,mp-643577,scrape,1.5253120000000004,6556.077363636364,1.5993460798520605,1.5524134712053317
1053,mp-764763,scrape,1.9436642499999999,6561.402313131313,1.8815552574475172,1.8945670922063493
1054,mp-764763,scrape,1.9436642499999999,6561.402313131313,1.8815552574475172,1.9044510066494706
1055,mp-764763,scrape,1.9436642499999999,6560.869818181818,1.8655453686173868,1.9033948024589946
1064,mp-775574,scrape,1.2036835000000004,6561.934808080808,1.8872441715768722,1.5849845041817254
1065,mp-775574,scrape,1.2036835000000004,6560.869818181818,1.8655453686173868,1.5503747860648147
1628,mp-770412,scrape,1.8222419999999993,6559.804828282829,1.8099572801993373,1.8778738752380448
1892,mp-767029,scrape,1.4223594285714287,6556.077363636364,1.5993460798520605,1.437330150487892
1893,mp-767029,scrape,1.4223594285714287,6544.894969696969,1.575380581918545,1.5741213375935594
1901,mp-19001,scrape,1.9700202500000001,6560.337323232323,1.8408734132588322,1.9410503280486104
1904,mp-18720,scrape,1.84391475,6558.739838383838,1.7399564311976405,1.7815661154444447
1943,mp-776486,scrape,2.007404,6560.869818181818,1.8655453686173868,1.883941628945766
1946,mp-776496,scrape,1.5044088749999998,6550.752414141414,1.5361811357054072,1.5202628927861717
1955,mp-781693,scrape,1.9298225,6562.467303030303,1.8821554465180586,1.935314565929233
1956,mp-781693,scrape,1.9298225,6562.467303030303,1.8821554465180586,1.945626565013889
1980,mp-765610,scrape,1.885824307692308,6561.934808080808,1.8872441715768722,1.946125126277778
1981,mp-765610,scrape,1.885824307692308,6561.402313131313,1.8815552574475172,1.8932760661200396
1994,mp-765673,scrape,1.7442423749999998,6559.272333333333,1.7754797649471135,1.6965217027103168
2063,mp-765753,scrape,1.9942049999999991,6585.364585858586,2.0924029231676697,2.092719141249999
2064,mp-769834,scrape,1.9630140000000003,6557.674848484849,1.673416103828992,1.9982553314980154
2075,mp-850162,scrape,1.8939668749999996,6562.467303030303,1.8821554465180586,1.9074022188750002
2076,mp-765766,scrape,1.9271711538461536,6561.934808080808,1.8872441715768722,1.9218992934755292
2077,mp-765766,scrape,1.9271711538461536,6561.934808080808,1.8872441715768722,1.9298527161673282
2078,mp-765766,scrape,1.9271711538461536,6559.804828282829,1.8099572801993373,1.9065568108244038
2079,mp-765766,scrape,1.9271711538461536,6560.869818181818,1.8655453686173868,1.8659067348650797
