source_row,material_id,origin,bader,white_line,pred_white_line,pred_full
1888,,feff,1.1370609999999992,8352.325151515151,1.2865728663981495,1.2262921424908269
2871,,feff,1.3773428000000003,8349.16012121212,1.3442889102121245,1.37730743156017
3267,,feff,1.2612299999999994,8352.325151515151,1.2865728663981495,1.287309929738273
892,mp-25592,scrape,1.3251819999999999,8353.380161616162,1.29087927215062,1.2670717635943942
1864,mp-764733,scrape,1.2458015999999996,8354.435171717172,1.3285029650003528,1.325422250375019
2214,mp-25053,scrape,1.3241744999999998,8347.577606060606,1.3347232618005433,1.3478685526876528
3366,,feff,1.291245,8359.710222222222,1.280769797829275,1.1586929311038978
1054,mp-19344,scrape,1.327969,8352.325151515151,1.2865728663981495,1.2985497706734395
3172,,feff,0.8602259999999999,8348.632616161616,1.3400860627748215,0.9132372278414373
2636,,feff,1.208290666666666,8353.907666666666,1.3076195857299968,1.270896895640796
3181,,feff,1.5707640000000005,8364.985272727272,1.364499084543096,1.173745951984472
3035,mp-767733,scrape,1.1717596666666672,8347.577606060606,1.3347232618005433,1.2859110514822851
1183,,feff,1.2584506666666666,8351.797646464647,1.298972774726049,1.266358786172787
113,,feff,1.2677640000000003,8354.962676767676,1.3470661688899386,1.2032107322161465
191,,feff,0.3404815000000001,8359.710222222222,1.280769797829275,0.9341099389130347
1654,mp-770337,scrape,1.4132259999999999,8375.535373737373,1.2899561518186058,1.3854631630259049
2851,mp-777204,scrape,1.194282,8353.380161616162,1.29087927215062,1.230875429513558
2893,,feff,1.2580189999999998,8353.907666666666,1.3076195857299968,1.2435225069894158
2860,mp-777420,scrape,1.4456820000000004,8348.105111111112,1.3365488061888509,1.4053429285646424
2391,mp-19642,scrape,1.2242552499999997,8347.577606060606,1.3347232618005433,1.287751087454682
897,mp-690528,scrape,1.3352340000000003,8353.380161616162,1.29087927215062,1.3419031972192486
2666,,feff,1.3593030000000006,8347.577606060606,1.3347232618005433,1.30940030733697
3383,,feff,1.3898899999999994,8352.325151515151,1.2865728663981495,1.4728018057351522
1867,,feff,1.430895,8349.16012121212,1.3442889102121245,1.4080430624854725
1444,mp-633655,scrape,1.2184109999999997,8353.380161616162,1.29087927215062,1.100913275990838
2939,mp-767868,scrape,1.3295602499999997,8347.577606060606,1.3347232618005433,1.2872174213020167
2145,,feff,1.3769990000000003,8350.21513131313,1.3423454588825805,1.3814555166394693
