# # comment:                                                     FEFF 9.9.1  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:
# # sites:
# # POT  SCF 100  7.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.435 Rnm= 1.469 L2 shell
# # Pot 1 Z=65 Rmt= 1.784 Rnm= 1.834
# # Pot 2 Z=29 Rmt= 1.354 Rnm= 1.399
# # Gam_ch=1.162E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-8.339E+00eV kf=1.898E+00 Vint=-1.694E+01eV Rs_int= 1.910
# FMS rfms= 9.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.984  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           3.3068E-03
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
     953.637    -10.778  -0.800  1.10944E-01  1.06907E-01  4.03644E-03
     954.100    -10.315  -0.720  1.36037E-01  1.32070E-01  3.96719E-03
     954.515     -9.900  -0.640  1.69474E-01  1.66858E-01  2.61594E-03
     954.881     -9.534  -0.560  2.14348E-01  2.15690E-01 -1.34203E-03
     955.198     -9.217  -0.480  2.74367E-01  2.84340E-01 -9.97354E-03
     955.466     -8.949  -0.400  3.52531E-01  3.78020E-01 -2.54891E-02
     955.685     -8.730  -0.320  4.47405E-01  4.95101E-01 -4.76962E-02
     955.856     -8.559  -0.240  5.48288E-01  6.19092E-01 -7.08041E-02
     955.875     -8.539  -0.229  5.61491E-01  6.35016E-01 -7.35241E-02
     955.975     -8.439  -0.162  6.34906E-01  7.21267E-01 -8.63610E-02
     956.075     -8.339   0.000  7.18915E-01  8.12414E-01 -9.34997E-02
     956.175     -8.239   0.162  8.02836E-01  8.98295E-01 -9.54590E-02
     956.275     -8.139   0.229  8.90450E-01  9.77606E-01 -8.71559E-02
     956.375     -8.039   0.281  9.79294E-01  1.04583E+00 -6.65319E-02
     956.475     -7.939   0.324  1.06780E+00  1.10151E+00 -3.37142E-02
     956.569     -7.846   0.360  1.14982E+00  1.14300E+00  6.81842E-03
     956.685     -7.730   0.400  1.24650E+00  1.18079E+00  6.57138E-02
     956.813     -7.602   0.440  1.34634E+00  1.20916E+00  1.37180E-01
     956.953     -7.462   0.480  1.44444E+00  1.22794E+00  2.16503E-01
     957.106     -7.309   0.520  1.53658E+00  1.23793E+00  2.98647E-01
     957.270     -7.145   0.560  1.62114E+00  1.24028E+00  3.80858E-01
     957.447     -6.968   0.600  1.70006E+00  1.23642E+00  4.63647E-01
     957.636     -6.779   0.640  1.77546E+00  1.22761E+00  5.47854E-01
     957.837     -6.578   0.680  1.84411E+00  1.21506E+00  6.29054E-01
     958.050     -6.364   0.720  1.89509E+00  1.19972E+00  6.95370E-01
     958.276     -6.139   0.760  1.91521E+00  1.18257E+00  7.32634E-01
     958.514     -5.901   0.800  1.89174E+00  1.16425E+00  7.27495E-01
     958.764     -5.651   0.840  1.80880E+00  1.14525E+00  6.63549E-01
     959.026     -5.389   0.880  1.66337E+00  1.12615E+00  5.37219E-01
     959.300     -5.115   0.920  1.47644E+00  1.10722E+00  3.69214E-01
     959.587     -4.828   0.960  1.26567E+00  1.08873E+00  1.76939E-01
     959.885     -4.529   1.000  1.04874E+00  1.07094E+00 -2.21970E-02
     960.196     -4.219   1.040  8.56948E-01  1.05388E+00 -1.96932E-01
     960.519     -3.896   1.080  7.13619E-01  1.03768E+00 -3.24063E-01
     960.855     -3.560   1.120  6.22890E-01  1.02247E+00 -3.99575E-01
     961.202     -3.213   1.160  5.79942E-01  1.00821E+00 -4.28270E-01
     961.562     -2.853   1.200  5.80462E-01  9.94944E-01 -4.14483E-01
     961.934     -2.481   1.240  6.22925E-01  9.82792E-01 -3.59868E-01
     962.318     -2.097   1.280  7.05053E-01  9.71622E-01 -2.66570E-01
     962.714     -1.701   1.320  8.14829E-01  9.61399E-01 -1.46569E-01
     963.122     -1.293   1.360  9.20333E-01  9.52156E-01 -3.18233E-02
     963.543     -0.872   1.400  9.84274E-01  9.43858E-01  4.04157E-02
     963.976     -0.439   1.440  9.97017E-01  9.36458E-01  6.05595E-02
     964.421      0.006   1.480  9.74379E-01  9.29931E-01  4.44480E-02
     964.878      0.463   1.520  9.28393E-01  9.24242E-01  4.15079E-03
     965.347      0.933   1.560  8.69934E-01  9.19362E-01 -4.94282E-02
     965.829      1.414   1.600  8.12820E-01  9.15236E-01 -1.02415E-01
     966.323      1.908   1.640  7.65044E-01  9.11852E-01 -1.46807E-01
     966.829      2.414   1.680  7.28180E-01  9.09150E-01 -1.80971E-01
     967.347      2.932   1.720  7.05987E-01  9.07106E-01 -2.01120E-01
     967.877      3.462   1.760  7.03124E-01  9.05678E-01 -2.02555E-01
     968.420      4.005   1.800  7.19964E-01  9.04856E-01 -1.84892E-01
     968.974      4.560   1.840  7.54365E-01  9.04581E-01 -1.50217E-01
     969.541      5.127   1.880  7.99628E-01  9.04834E-01 -1.05206E-01
     970.121      5.706   1.920  8.43034E-01  9.05580E-01 -6.25459E-02
     970.712      6.297   1.960  8.71637E-01  9.06786E-01 -3.51495E-02
     971.315      6.900   2.000  8.80807E-01  9.08412E-01 -2.76050E-02
     971.931      7.516   2.040  8.75485E-01  9.10448E-01 -3.49635E-02
     972.559      8.144   2.080  8.67156E-01  9.12843E-01 -4.56876E-02
     973.199      8.784   2.120  8.67888E-01  9.15582E-01 -4.76931E-02
     973.851      9.436   2.160  8.85816E-01  9.18616E-01 -3.28007E-02
     974.516     10.101   2.200  9.24615E-01  9.21926E-01  2.68906E-03
     975.192     10.778   2.240  9.77403E-01  9.25489E-01  5.19140E-02
     975.881     11.466   2.280  1.02493E+00  9.29254E-01  9.56750E-02
     976.582     12.167   2.320  1.04131E+00  9.33202E-01  1.08103E-01
     977.295     12.881   2.360  1.02654E+00  9.37285E-01  8.92555E-02
     978.021     13.606   2.400  1.00464E+00  9.41502E-01  6.31360E-02
     978.759     14.344   2.440  9.90626E-01  9.45803E-01  4.48226E-02
     979.508     15.093   2.480  9.87721E-01  9.50172E-01  3.75489E-02
     980.270     15.855   2.520  9.93279E-01  9.54551E-01  3.87279E-02
     981.045     16.630   2.560  1.00326E+00  9.58935E-01  4.43242E-02
     981.831     17.416   2.600  1.01330E+00  9.63285E-01  5.00103E-02
     982.629     18.215   2.640  1.02067E+00  9.67566E-01  5.31091E-02
     983.440     19.025   2.680  1.02378E+00  9.71750E-01  5.20270E-02
     984.263     19.848   2.720  1.02192E+00  9.75822E-01  4.61019E-02
     985.098     20.683   2.760  1.01523E+00  9.79738E-01  3.54944E-02
     985.946     21.531   2.800  1.00533E+00  9.83473E-01  2.18571E-02
     986.805     22.390   2.840  9.94582E-01  9.87008E-01  7.57349E-03
     987.677     23.262   2.880  9.85219E-01  9.90312E-01 -5.09352E-03
     988.561     24.146   2.920  9.78978E-01  9.93393E-01 -1.44149E-02
     989.457     25.042   2.960  9.76586E-01  9.96191E-01 -1.96051E-02
     990.365     25.950   3.000  9.77917E-01  9.98703E-01 -2.07857E-02
     991.286     26.871   3.040  9.82395E-01  1.00092E+00 -1.85286E-02
     992.218     27.804   3.080  9.88881E-01  1.00283E+00 -1.39514E-02
     993.163     28.748   3.120  9.96341E-01  1.00441E+00 -8.06931E-03
     994.120     29.706   3.160  1.00395E+00  1.00567E+00 -1.71634E-03
     995.090     30.675   3.200  1.01105E+00  1.00659E+00  4.45320E-03
     996.071     31.656   3.240  1.01693E+00  1.00716E+00  9.76076E-03
     997.065     32.650   3.280  1.02088E+00  1.00740E+00  1.34734E-02
     998.071     33.656   3.320  1.02237E+00  1.00731E+00  1.50593E-02
     999.089     34.674   3.360  1.02131E+00  1.00687E+00  1.44413E-02
    1000.119     35.704   3.400  1.01814E+00  1.00611E+00  1.20332E-02
    1001.161     36.746   3.440  1.01380E+00  1.00503E+00  8.76588E-03
    1002.216     37.801   3.480  1.00941E+00  1.00367E+00  5.73775E-03
    1003.283     38.868   3.520  1.00577E+00  1.00201E+00  3.76811E-03
    1004.362     39.947   3.560  1.00296E+00  1.00008E+00  2.87815E-03
    1005.453     41.038   3.600  1.00001E+00  9.97907E-01  2.10234E-03
    1006.556     42.141   3.640  9.95353E-01  9.95551E-01 -1.98655E-04
    1007.672     43.257   3.680  9.87747E-01  9.93103E-01 -5.35598E-03
    1008.799     44.385   3.720  9.76621E-01  9.90525E-01 -1.39039E-02
