model_id,seed,feature_index,importance
Ti_coord_pointwise_feff_balanced,42,0,0.021338551056313042
Ti_coord_pointwise_feff_balanced,42,1,0.016669059767710118
Ti_coord_pointwise_feff_balanced,42,2,0.03358224133461194
Ti_coord_pointwise_feff_balanced,42,3,0.037591781568230814
Ti_coord_pointwise_feff_balanced,42,4,0.035200327012702266
Ti_coord_pointwise_feff_balanced,42,5,0.03241265166613192
Ti_coord_pointwise_feff_balanced,42,6,0.023771567587874833
Ti_coord_pointwise_feff_balanced,42,7,0.008483992374662954
Ti_coord_pointwise_feff_balanced,42,8,0.005198791389115746
Ti_coord_pointwise_feff_balanced,42,9,0.0042168464587455665
Ti_coord_pointwise_feff_balanced,42,10,0.003994774172247439
Ti_coord_pointwise_feff_balanced,42,11,0.003957319491701123
Ti_coord_pointwise_feff_balanced,42,12,0.0035654118513030186
Ti_coord_pointwise_feff_balanced,42,13,0.0035428779041838925
Ti_coord_pointwise_feff_balanced,42,14,0.0037896422471182275
Ti_coord_pointwise_feff_balanced,42,15,0.0035114971310498764
Ti_coord_pointwise_feff_balanced,42,16,0.004394735759616546
Ti_coord_pointwise_feff_balanced,42,17,0.004874208635643072
Ti_coord_pointwise_feff_balanced,42,18,0.004850513178761883
Ti_coord_pointwise_feff_balanced,42,19,0.004542176633121102
Ti_coord_pointwise_feff_balanced,42,20,0.003973247195353264
Ti_coord_pointwise_feff_balanced,42,21,0.004060697284870461
Ti_coord_pointwise_feff_balanced,42,22,0.004035960695414398
Ti_coord_pointwise_feff_balanced,42,23,0.004192943140327385
Ti_coord_pointwise_feff_balanced,42,24,0.004038695268328914
Ti_coord_pointwise_feff_balanced,42,25,0.004151014408871758
Ti_coord_pointwise_feff_balanced,42,26,0.004226310744718708
Ti_coord_pointwise_feff_balanced,42,27,0.004412138016815292
Ti_coord_pointwise_feff_balanced,42,28,0.005131303454387864
Ti_coord_pointwise_feff_balanced,42,29,0.004120379367016579
Ti_coord_pointwise_feff_balanced,42,30,0.004323932048405784
Ti_coord_pointwise_feff_balanced,42,31,0.005035778283835736
Ti_coord_pointwise_feff_balanced,42,32,0.004613623208434651
Ti_coord_pointwise_feff_balanced,42,33,0.005375222794870027
Ti_coord_pointwise_feff_balanced,42,34,0.0053198365647677505
Ti_coord_pointwise_feff_balanced,42,35,0.00570826258331419
Ti_coord_pointwise_feff_balanced,42,36,0.004657939713864418
Ti_coord_pointwise_feff_balanced,42,37,0.004405697287338021
Ti_coord_pointwise_feff_balanced,42,38,0.004613084344471711
Ti_coord_pointwise_feff_balanced,42,39,0.004377205804374483
Ti_coord_pointwise_feff_balanced,42,40,0.004425607724804244
Ti_coord_pointwise_feff_balanced,42,41,0.0046945370348501015
Ti_coord_pointwise_feff_balanced,42,42,0.004233742382552985
Ti_coord_pointwise_feff_balanced,42,43,0.004839193120705552
Ti_coord_pointwise_feff_balanced,42,44,0.004752286881355182
Ti_coord_pointwise_feff_balanced,42,45,0.006782618929532521
Ti_coord_pointwise_feff_balanced,42,46,0.004919550761592559
Ti_coord_pointwise_feff_balanced,42,47,0.005511611364799628
Ti_coord_pointwise_feff_balanced,42,48,0.004374907050347884
Ti_coord_pointwise_feff_balanced,42,49,0.004358912614827158
Ti_coord_pointwise_feff_balanced,42,50,0.004056985233405917
Ti_coord_pointwise_feff_balanced,42,51,0.0034301981354909095
Ti_coord_pointwise_feff_balanced,42,52,0.004033550730511636
Ti_coord_pointwise_feff_balanced,42,53,0.004737115942353919
Ti_coord_pointwise_feff_balanced,42,54,0.004705471781730644
Ti_coord_pointwise_feff_balanced,42,55,0.004241867528950875
Ti_coord_pointwise_feff_balanced,42,56,0.004316300482137053
Ti_coord_pointwise_feff_balanced,42,57,0.003492707121526166
Ti_coord_pointwise_feff_balanced,42,58,0.003996760854785356
Ti_coord_pointwise_feff_balanced,42,59,0.004104485107590298
Ti_coord_pointwise_feff_balanced,42,60,0.0049131488701158535
Ti_coord_pointwise_feff_balanced,42,61,0.004762485311663452
